,returns,CDF for h = 0.001,CDF for h = 0.003,CDF for h = 0.01
1109,0.7173265636334119,0.9677025090172511,0.9976858736015674,0.9996165859427992
890,0.7177864625222659,1.0027269203108704,1.0495659925880005,1.0085784614918203
1186,0.7181024112028995,1.0268102754241608,1.0137668019520212,0.994399466682833
1455,0.7205078012436446,1.0290439291428075,1.0038553299937054,1.0010681595622528
64,0.7224502009651528,1.0270406504379102,1.0042563369953559,0.9845727751041167
144,0.7238275556570679,0.9494053068870539,0.9911558691481396,1.011518987867154
1754,0.7248317297893965,0.9863753961142285,1.0463953962219832,0.9870901754598304
1850,0.7263558941590009,0.9823420989352989,1.000166655512058,0.9848444708585654
317,0.7264691468873452,0.9471802501160577,1.0316299140804974,0.9833402926868409
2428,0.7266790252975408,1.0114354310284333,0.9796540784232609,0.9959816397859389
1874,0.7271329630406747,1.0030492608729054,0.995391764892476,0.9823032804609865
1596,0.7277049516887883,1.0576276505869509,1.0420501810608005,0.9970882079053299
2239,0.7285401305525308,1.0337181299939944,1.0045755834962664,0.9978174315784899
2411,0.7290916692746878,1.0519200234278945,1.0105618005158543,1.011181366638572
1523,0.7293023523178355,1.0481968917630429,1.0143013558208829,0.9774228888756994
2472,0.7293085327227646,1.0454039640391215,1.020460207094064,1.0018979192875281
1277,0.730686579108623,0.9615787294779822,1.030604894316148,0.9935448130936064
1180,0.7318243334703338,1.0159952330895532,1.033538298075078,0.9851303180260735
2069,0.7325686884825306,0.9907594910805932,0.9845692050034471,1.0130252105126678
407,0.733314580813522,1.053785655900451,0.9945161828365937,1.0113749285203888
2024,0.7334720982099128,1.0151698350674068,0.9735452498397836,1.0166499149476167
954,0.7341428055113217,0.9062851563025424,1.0344622424672283,0.987333826429304
284,0.7377544838118886,0.9409622330179123,1.0091201162845778,1.0092079118182273
589,0.7410064362549462,1.0280002617498392,1.030696228333516,0.9882007645900437
267,0.7421136391078207,1.013498710260301,1.0190345722899525,0.9981330129427514
72,0.7429282191243503,1.0849557794817435,0.9865189447030328,0.9952685666167277
1908,0.74330853912808,0.9816933844392541,1.0248593053505317,1.0105305173391412
806,0.7433922303723546,1.0262104841943573,0.9482333847262072,1.0024587811693955
38,0.7438047362421802,1.07003526097528,0.9918491232925529,0.9944188120375
2467,0.7475711351739149,1.0939888053784625,1.0005401230086524,0.9831604909164928
1897,0.7482207452279468,0.9734915727578674,0.9692896272117548,0.9814066708969974
1103,0.7485870218858144,0.9438200674109888,0.9994842500370524,0.9916569654388379
1700,0.7486503665568653,0.9991949974086606,0.9763317486198962,0.9774253253238568
91,0.7543134719182789,0.953229054782897,1.0322720061591046,1.0117874209549538
536,0.7545153956478792,0.955676983981738,0.9972721668751724,0.9893879809199991
391,0.754641181349792,1.0045430746371475,0.9447783280744961,0.9772247372002356
1540,0.7567443752649736,1.0166387118850126,0.9669241032383494,0.9711004805819711
527,0.7577981271027521,1.0321839644490565,1.015697523107256,0.9959349191629592
815,0.7595886240470495,0.9754614459843354,0.9968026519112552,0.9925664626658031
2000,0.7607080850534591,0.9708126669876835,0.980366990467673,0.99491071162775
1003,0.7611825198456794,1.022255442110105,0.9809372627015331,0.9896452603612172
1796,0.7621060762454752,1.031193497327262,1.0008133811733915,1.0024491836435896
408,0.7621752806390689,0.9829916595047794,0.9607592055988348,0.9926850168921453
1545,0.7629454145059653,1.0317051179828278,1.0119052685056933,0.9922972683414235
2486,0.7647125626733506,1.0307822385990582,1.0053414619767824,0.9931389325400238
1481,0.7649310956321722,1.0190908953720694,0.9658741289080549,0.9876671536505744
1304,0.7681572854295915,1.0352651334329641,0.9873202314079957,0.9978801724483227
1243,0.7684061699985067,0.9806700087434286,0.998438421074075,1.0108779793017633
11,0.7704449030850502,1.015736894590276,0.9948993985744164,1.0139400832574958
305,0.7719823925363996,1.0119972904000407,0.9903935504217872,0.9975856318596023
1278,0.7720109095575374,0.9878704026193543,1.0119774961790844,0.9957398824005904
2122,0.772226279085376,0.9848068490137935,0.9948189545564516,0.9920028224354229
833,0.7723680645550073,1.0181321504603829,1.0081786869861065,0.9878879978212903
544,0.7724871628035903,0.9929942990122933,1.021659417485553,0.9802027112612594
2290,0.7725656790227378,0.9448160949416732,1.024443453565602,1.0073439747327637
2223,0.7743136814825009,0.9801199100942635,0.9815233829716782,1.0092603621179161
1436,0.7792625723622155,0.9165781003421908,1.0148620331498477,1.0023897951999547
1561,0.7808492718781801,0.9773304608848564,1.0016262999122851,0.9858201445307793
1053,0.7840077938837744,0.9962341980373949,0.9479841627667591,0.9995716205484123
2019,0.7842657561133997,1.0721972234036452,1.0365610002398205,1.0333317775132094
1642,0.784846831296238,1.042462403409128,1.0330617732442877,0.9815624944629318
725,0.7850296728352182,1.0186566377859878,0.9908856497727623,0.9943988473690227
417,0.7855216741657876,1.014545651818448,0.9428789693236329,1.0027645325065098
484,0.7855219811784284,1.0089497664757299,0.976819444445177,0.9784340060001301
1808,0.7857581170737749,1.0011424344259974,1.0048775608476006,0.9850185011179857
841,0.7878135216519704,1.0027346031838873,0.9794185565122105,0.999714781327526
1918,0.7891052532683085,0.9960445997137631,1.0254628489690183,0.9846526264561829
795,0.7906318885145844,1.0004701500764257,0.9617599709481401,0.9986290514525409
909,0.7933501618766412,1.0098267323511199,1.044507465848329,0.9928286416303478
1549,0.7934415548073543,1.015202799239957,0.9897673989503366,0.9982582734341026
1944,0.7934518538128907,0.9710337514252653,0.9921177981098855,0.988686188737554
2449,0.7934639686308533,0.9697254132586669,1.0321646496934789,0.9866688794892362
307,0.7948964532097869,0.9842537841365726,0.9611803707670294,0.9978460742476865
1563,0.7953706662236675,1.045733345445601,1.0101642262251118,1.0119412706189788
1954,0.7955562186179488,1.0353230328905496,1.0104591243987164,1.004079148786506
2440,0.7963392768067621,1.0370976901208409,1.0303262672014968,0.9856051356032087
480,0.7963757416375721,1.0474864176055452,1.004239471145893,0.9905626940149653
1063,0.7965081790569726,1.0234892329864353,0.9854059245168194,0.9923656104997817
1480,0.79726848435379,0.9538653234138581,0.9858848705064913,1.0039787548394263
280,0.7988121068029093,1.012956663110983,0.9674281750520994,1.0004665394229724
1911,0.8000476000859211,1.0590731822626318,1.039446226975928,0.9935313878424833
26,0.8013986958349653,1.0268334946843907,0.9597580361715364,0.9913196170338189
1675,0.8018103997518247,1.008184278807841,0.9675874265827611,0.9924134476376648
2436,0.8018918330196401,1.0724727063571453,0.9848562905303132,1.0062727807438758
1255,0.8019365151399533,1.032803263258711,0.9957723103116356,1.0087608964970243
142,0.8023954218809397,0.9788190490768646,1.009945432717668,0.9913402635901744
499,0.803627408231359,1.0218377429984966,0.9916070782151815,1.0072932748181282
692,0.8040775239338662,1.0413858777024778,0.9834751514798729,0.9998006238056134
2392,0.8052736780259633,1.0385195744432694,1.0424370027424654,1.0039082332965414
1982,0.8053622140444026,0.9818057292215726,1.014722262981365,1.010092842240796
1729,0.8054876197247429,0.9472685307617233,0.9922494808723922,0.9994327050206533
1840,0.8055441520099442,0.993910649815273,1.026113414082644,0.9995216193572258
1821,0.806823646022591,0.9816478144422983,0.9487204756367076,1.0030342473097151
180,0.8079560113941542,1.0401656565580315,1.0028771344422243,0.9895398513672442
519,0.807968573963673,1.0215109126076045,1.0457345334252184,1.011200710440602
246,0.8083375366657635,0.9742658305936108,0.9962740681093437,0.9968703325733556
2434,0.809278564066372,1.0001362449886138,1.0201421222601315,0.9944969789068757
955,0.8095171477383547,0.9789839512113293,0.9755389858229288,1.0004987455289367
947,0.8114671737466843,0.938732828394251,0.9966264267259457,1.000443251551853
1393,0.8121214603677005,1.0133854172448966,1.0165930116622606,0.9898354500712006
1375,0.8125232846042967,0.9204560778577627,1.0025498598928921,0.9814119013153828
1773,0.8131218430685605,0.9880736847432191,1.0094516768564497,1.0136699329263261
1221,0.8138092073626018,0.9886768888986897,0.9705377977224791,0.9897761768230848
465,0.8154195785923777,0.9053972883451346,0.9850125839415141,1.0009126205495325
321,0.8156873355195178,0.9481792971741866,1.0271191638439474,0.9959728946981111
849,0.8160749637330547,1.0116736129212371,0.9778494712629371,1.0108276491498105
75,0.8160873857645237,1.0261916276620142,1.009410761072353,1.0159732963112382
205,0.8193209480116843,1.054014239896979,1.0043743771217433,0.9929663228250739
1033,0.8195359661298942,0.9978834613040367,1.0128523528881046,0.9924654626871937
2006,0.8198670292258183,0.9697969997081907,1.0090239676325385,0.9993612484338669
50,0.8212258791178138,0.9222213492731877,1.0258845189916765,1.007205622485794
1931,0.8216891162597868,1.0085432827507996,0.9789911465853126,0.9994230024090601
383,0.8235504973790961,0.8983286171622631,0.9932782779105893,1.0243958119174528
656,0.8263470865470335,1.041056682404442,1.0325592723706556,0.9997132485979543
293,0.8266041769695167,0.9680427039201989,0.9587422966352863,1.019940202032559
1803,0.8271562409454254,0.9591756946917935,1.0064216746754953,0.9952227331851046
110,0.8275108420562849,1.0161169359750135,0.9830334332080124,0.977009553581359
1703,0.8291586948814413,0.9944806767157383,0.9916143382139679,0.988497440180301
1028,0.830035704926259,0.945051650460868,0.9884990613331738,0.9909093747186766
1999,0.8307953985480492,0.972789644092596,1.0398669147845423,1.0214392391633593
2322,0.8316923639785896,0.9688259331917112,1.01504534918611,0.998029550007125
1102,0.8318866850531892,1.0869357545087053,0.9680979383653467,1.0000997834595517
1708,0.8325207355897188,0.991631464271504,0.9833911959840758,0.9898430807064483
732,0.8325284501371493,0.976641517898522,0.9958002880503873,0.9874550868324544
220,0.8332450241493699,0.979129440848742,0.9945526959231558,1.0089217097456145
1882,0.8349133180134778,1.0268404711774173,0.9678024278839414,0.9924882433771787
2107,0.8354312342534771,1.010691897346592,1.0180775495110894,0.9862769916704026
2046,0.835539320494592,1.009551856430137,0.9938332256257331,1.0015039465796232
187,0.837027202995938,0.9783345895551654,0.9800786991900609,0.991373280691474
2357,0.8376537934245849,0.9854967866979105,0.9968311005645571,0.9926726555786546
845,0.8379456781683094,0.987390454609757,1.0538980190363074,0.9959626475730236
1352,0.8381235756664711,0.9946034587221616,1.0343984859676105,1.000978943913311
2180,0.8382518726523656,1.0252328003227784,0.9747394663486613,0.9988071304004125
2438,0.8386569746244181,0.9934896308956644,1.0256556637874772,0.9950337284811933
789,0.8388435504672684,1.009152301806457,0.9842277374916237,0.9974058097743282
2125,0.8391514473043564,1.01632411085849,1.0185302906124838,0.9959526972068493
716,0.8391563542374152,1.0966753007709928,0.9717459235501337,0.9847676633107411
1817,0.8394450250193695,1.0030766446628112,1.0199301799524567,0.9860661350792439
1176,0.8395995185408969,0.909783174471412,1.0066541340488089,1.0091168892547293
2094,0.8396676150639468,0.9990172320784094,0.9967721160321567,1.01244174571416
2299,0.8400659103667318,1.0239457356538284,1.0131926684158536,0.9893233662092937
2216,0.8419005138322253,1.0218637785603024,1.0033023884252772,0.9722778441106401
294,0.8422699803849767,1.0229128010603172,0.9600651696730162,1.000224062643834
2058,0.8427647174203916,1.0217236863315688,0.957466715853503,0.9914707604553199
386,0.8432778755930621,0.9453392544204268,1.0138274752488377,1.0081759573659095
1451,0.843651604523816,0.9068493419491053,0.9702006693865824,0.9840921328323083
2175,0.843699776195681,1.0264615035921465,0.9569098998277362,0.9856375778333487
395,0.8439989590487582,0.9702681781599831,1.0241544092799466,1.0101443659349885
318,0.8443078356960858,0.9884947637008556,1.040071113990179,1.008972631878106
79,0.844874669464194,0.9677685565411547,1.0058777088900235,0.9904083046558214
2487,0.8460362463115909,0.950006133101645,0.9855820812969113,0.988976886474897
971,0.8465144452905307,0.991678672731594,0.9890053253024662,0.9857801260554442
1317,0.8484220643792819,1.011160788019808,0.9696134863033634,1.0078598045603666
2203,0.8496489252423667,1.0262834397020177,0.9966859216905737,0.9841077569278717
2149,0.8497386659915742,0.9731577975655118,1.0000824235765102,1.0080856995118137
590,0.8497482427972738,1.035464491667453,0.9615137559970012,0.9819680555138256
1713,0.8503944052812045,1.0188362426870838,0.996055197443715,0.9827767567015977
1802,0.8506726123290735,0.9688652623209706,1.0137196148285388,0.9784293747152862
258,0.8508202661192525,1.000286468780846,1.0217981959401345,1.007903608432182
1933,0.8527031973499828,1.0000078024923476,1.0207938920105413,1.0003377912264784
70,0.8540340906152522,0.9981989930822877,1.002611706142238,0.9758061407419601
1626,0.8541307488310181,1.0230770638338387,1.0144731899839503,0.9811560384123061
2432,0.8550247894012257,0.9970041819490171,0.9642244237563634,1.0083968465671036
784,0.8550261081317994,1.0564189804811062,0.9743335058199448,1.0029042804058743
1531,0.8552297035490504,0.963076143510451,1.013559159840262,1.0131379545844346
22,0.8552562145856655,1.035758236276443,1.006688432946864,0.9861127914939047
1155,0.8554621848378188,0.9948632441361849,1.0134798935423277,0.9877406285032261
1144,0.8558257552368196,1.0279260357640188,0.9771427957906537,1.001539313831061
92,0.8597164264103538,1.0164032699203234,0.9873660360872423,0.997346671441637
2105,0.8613875492883574,0.9589790658060157,0.9864268339825585,0.9874031563707883
2474,0.8640653457387399,1.0146153687298938,1.0094713556892247,0.9952004808317854
930,0.86569785055104,0.9502782469443838,0.9896376447093266,1.000307145564059
1733,0.8661811946752729,0.9844448805728279,0.9932182350170659,0.9710564180790527
331,0.8663775329835592,0.955392400963317,1.015837873584342,1.0114761265147316
987,0.8664544871721926,1.0174312469501527,1.01187062785482,0.9989929135382893
53,0.8664637758975837,1.006702963985518,1.003368702810928,0.988263091028094
2325,0.8666338467064021,0.9667632656506745,1.0265506894386038,0.9987046010241027
1955,0.866729107948464,0.9793719900547049,1.0098056537806157,1.0163377590459635
2044,0.8680084578745737,0.9868824404020801,1.0191610378358587,0.9951294683951231
1059,0.8680872689248826,0.9339505832291858,1.033580936364657,1.0205778088330273
74,0.8681758618739743,0.9587217818406722,0.9636321882061254,0.9946074440901926
2137,0.8682152525976929,1.0324481060011221,0.9774205019471178,0.9993389086300484
2353,0.8687370410681945,1.08010573865134,1.0032599056701528,1.008035185635996
840,0.869776297671746,1.01044292022089,0.99398642059615,1.0115960618799784
178,0.8697944089349423,0.8838291605474236,1.0064865713341817,1.004917501355058
1374,0.869952165792125,0.9849500930238604,0.9824301487570266,1.0093945487709004
1880,0.8706167275703893,1.0028317477052624,1.0019120369274943,0.9991042939332478
938,0.8718612658195539,0.9937739703209227,1.002507169654254,0.9976814376762683
727,0.8725377844934434,1.0158809014628003,1.0241480482574687,1.0152962376469958
2314,0.8726969742340793,1.0069281626857869,0.999868040930656,0.9878291801578217
2231,0.8746458799595038,0.9554414972637791,0.9996254523886016,1.0077592655743919
863,0.8749810156830693,0.9733456106553886,1.0261041706103926,1.0303786601951217
2460,0.8756776257060599,1.02100521891117,0.9701140435828818,0.9949342122787305
2364,0.8756944397731539,1.001856863004612,0.9898125980625988,1.0137935990481675
134,0.8760199453316135,1.0094678081793198,0.9833836911801496,0.9992888828229789
1134,0.8762692798894396,0.9885311877930288,0.9663327819423102,0.9971161753762903
